employee_id,age,gender,education_level,department,job_title,location,years_experience,years_at_company,performance_score,num_projects,training_hours,certifications,team_size,salary
EMP1783,38,Female,High School,Marketing,Senior,Remote,5,1,3.3,18,10.0,4.0,43,74146.09
EMP1784,45,Female,Master's,HR,Junior,New York,11,2,3.7,3,97.0,2.0,38,93353.51
EMP1785,48,Female,Master's,Operations,Junior,Remote,8,1,3.8,18,60.0,4.0,47,68846.54
EMP1786,28,Female,Bachelor's,Data Science,Manager,Austin,0,0,3.9,9,34.0,7.0,2,127839.37
EMP1787,30,Male,Bachelor's,HR,Mid-Level,San Francisco,7,1,4.5,6,68.0,1.0,23,100136.82
EMP1788,56,Male,Bachelor's,HR,Lead,Remote,6,0,4.0,2,56.0,4.0,35,91051.7
EMP1789,33,Male,Bachelor's,Engineering,Director,New York,11,2,3.1,4,102.0,3.0,37,234656.21
EMP1790,42,Male,PhD,Finance,Mid-Level,Austin,21,2,2.4,18,10.0,5.0,32,157784.25
EMP1791,24,Male,Bachelor's,Engineering,Mid-Level,Austin,6,0,3.5,7,11.0,,43,98094.45
EMP1792,36,Male,High School,Operations,Senior,San Francisco,18,1,3.1,11,42.0,0.0,12,107818.08
EMP1793,42,Male,Bachelor's,Finance,Director,Chicago,4,1,3.7,5,18.0,0.0,35,146121.33
EMP1794,31,Male,Master's,Operations,Manager,Seattle,4,2,2.6,8,76.0,5.0,41,134715.11
EMP1795,54,Male,High School,Engineering,Senior,Boston,6,1,3.0,11,67.0,0.0,3,102483.01
EMP1796,27,Female,Master's,Engineering,Lead,New York,9,1,3.2,15,77.0,0.0,34,222246.16
EMP1797,23,Female,Bachelor's,Operations,Junior,Remote,4,5,2.5,3,107.0,3.0,38,49041.34
EMP1798,50,Female,Bachelor's,Engineering,Director,New York,0,0,3.2,7,58.0,3.0,24,169946.48
EMP1799,61,Male,Bachelor's,Engineering,Director,San Francisco,8,9,3.8,8,1.0,3.0,38,245312.29
EMP1800,54,Female,Bachelor's,Engineering,Junior,San Francisco,2,0,4.5,11,7.0,7.0,17,98945.7
EMP1801,25,Female,Bachelor's,Product,Mid-Level,New York,7,1,2.7,10,21.0,4.0,40,109775.93
EMP1802,25,Male,PhD,Operations,Junior,New York,7,2,,9,114.0,5.0,1,104450.13
EMP1803,50,Male,Master's,Sales,Mid-Level,Remote,4,0,1.8,15,76.0,0.0,8,66709.06
EMP1804,58,Female,PhD,Sales,Lead,San Francisco,10,0,3.2,5,20.0,2.0,15,218356.36
EMP1805,41,Female,Bachelor's,Sales,Mid-Level,New York,5,0,3.2,15,84.0,5.0,45,88711.9
EMP1806,44,Female,PhD,Data Science,Junior,New York,7,8,3.8,4,91.0,2.0,25,130191.71
EMP1807,39,Female,Bachelor's,Operations,Mid-Level,Seattle,7,1,2.8,5,96.0,0.0,8,84992.03
EMP1808,46,Female,Bachelor's,Engineering,Director,Remote,6,2,3.4,15,28.0,1.0,32,158233.42
EMP1809,22,Non-binary,High School,Engineering,Senior,San Francisco,4,3,4.0,17,,5.0,13,125036.99
EMP1810,36,Female,High School,Engineering,Mid-Level,New York,2,3,2.4,8,85.0,7.0,46,86947.52
EMP1811,55,Male,Master's,Operations,Junior,San Francisco,10,3,1.8,19,89.0,4.0,15,90638.45
EMP1812,41,Female,Bachelor's,Operations,Director,New York,9,1,4.0,9,74.0,2.0,6,177185.69
EMP1813,58,Male,Bachelor's,Sales,Manager,New York,0,0,2.5,10,74.0,,33,105414.78
EMP1814,48,Female,Master's,Engineering,Mid-Level,Chicago,4,0,3.5,5,108.0,5.0,7,114567.28
EMP1815,43,Female,Bachelor's,Engineering,Junior,San Francisco,2,0,4.6,10,97.0,3.0,33,93576.34
EMP1816,26,Female,Bachelor's,Product,Junior,Austin,6,0,3.8,1,82.0,1.0,47,75138.47
EMP1817,55,Female,Bachelor's,Sales,Junior,San Francisco,8,0,2.5,4,111.0,3.0,29,85738.64
EMP1818,60,Male,Master's,Operations,Senior,Remote,3,4,2.2,5,36.0,1.0,38,75183.42
EMP1819,24,Male,Master's,HR,Manager,Remote,6,7,2.7,7,77.0,1.0,37,102447.7
EMP1820,38,Male,Bachelor's,Marketing,Senior,Austin,13,0,3.3,5,28.0,4.0,44,105171.77
EMP1821,45,Female,Bachelor's,Engineering,Manager,San Francisco,14,0,3.0,8,82.0,5.0,32,224120.59
EMP1822,45,Female,Bachelor's,Engineering,Mid-Level,Chicago,0,0,4.2,17,36.0,3.0,3,81998.65
EMP1823,24,Female,Master's,HR,Lead,Chicago,6,0,3.7,1,20.0,7.0,20,103623.36
EMP1824,28,Male,Bachelor's,Data Science,Lead,Boston,8,0,2.7,18,87.0,3.0,14,150113.49
EMP1825,46,Male,Bachelor's,HR,Junior,Chicago,8,8,3.8,12,89.0,2.0,28,62143.09
EMP1826,24,Female,High School,Finance,Mid-Level,Remote,6,0,4.3,3,104.0,5.0,38,74766.67
EMP1827,36,Male,Bachelor's,Engineering,Senior,Remote,1,0,3.0,14,119.0,0.0,4,87939.31
EMP1828,50,Female,Bachelor's,Product,Junior,San Francisco,9,0,3.5,16,11.0,0.0,15,97259.15
EMP1829,50,Female,Master's,Data Science,Mid-Level,Austin,16,11,2.6,18,47.0,2.0,17,141385.39
EMP1830,31,Female,Bachelor's,Sales,Senior,New York,8,7,3.1,10,82.0,1.0,37,121958.25
EMP1831,53,Male,Bachelor's,Product,Director,San Francisco,2,3,2.6,15,46.0,7.0,24,164861.45
EMP1832,44,Female,Master's,HR,Senior,Chicago,0,1,4.1,10,112.0,2.0,38,79394.39
EMP1833,60,Male,Master's,HR,Lead,San Francisco,6,0,2.8,1,93.0,2.0,42,139104.64
EMP1834,30,Non-binary,Bachelor's,Operations,Mid-Level,Remote,4,0,3.5,19,14.0,3.0,41,63281.29
EMP1835,58,Male,Bachelor's,Data Science,Lead,New York,11,1,3.6,2,66.0,2.0,36,207627.58
EMP1836,61,Male,Bachelor's,Operations,Senior,Chicago,14,4,5.0,13,112.0,6.0,41,118771.46
EMP1837,35,Female,PhD,Engineering,Manager,Seattle,10,0,3.0,16,12.0,7.0,8,260146.12
EMP1838,25,Male,Bachelor's,Sales,Mid-Level,Seattle,7,1,2.7,8,58.0,1.0,3,90055.74
EMP1839,41,Female,PhD,Product,Senior,Chicago,7,2,3.1,3,72.0,0.0,30,152542.06
EMP1840,49,Female,Master's,Engineering,Senior,Remote,8,0,2.6,19,12.0,4.0,22,132536.93
EMP1841,35,Female,Bachelor's,Marketing,Mid-Level,Austin,2,2,2.9,14,79.0,7.0,33,68323.26
EMP1842,55,Non-binary,High School,Marketing,Junior,Chicago,11,1,3.7,11,114.0,7.0,25,60640.14
EMP1843,34,Male,Bachelor's,Marketing,Junior,New York,2,0,2.7,12,77.0,5.0,30,59234.57
EMP1844,52,Female,Bachelor's,HR,Junior,Chicago,13,1,3.6,11,71.0,2.0,37,60785.98
EMP1845,54,Male,Bachelor's,Product,Manager,Remote,6,7,3.6,11,117.0,5.0,3,147950.17
EMP1846,60,Male,Master's,Engineering,Mid-Level,Seattle,12,1,3.4,18,18.0,2.0,4,159338.01
EMP1847,49,Female,PhD,Engineering,Mid-Level,Remote,0,1,3.7,10,56.0,6.0,29,99048.15
EMP1848,46,Male,Bachelor's,Engineering,Lead,Austin,12,0,3.0,16,119.0,5.0,32,152664.72
EMP1849,53,Female,Master's,Data Science,Mid-Level,New York,14,2,1.8,8,31.0,3.0,23,145704.43
EMP1850,30,Male,High School,HR,Senior,New York,1,2,3.2,6,98.0,3.0,19,76588.53
EMP1851,49,Female,Bachelor's,Sales,Junior,San Francisco,7,1,,19,86.0,5.0,15,90145.68
EMP1852,52,Non-binary,Bachelor's,Data Science,Director,Seattle,9,0,2.9,13,20.0,2.0,16,208619.64
EMP1853,38,Male,Master's,Data Science,Manager,Boston,9,9,3.7,15,81.0,6.0,23,243674.02
EMP1854,44,Female,PhD,Data Science,Manager,San Francisco,6,4,3.7,13,111.0,6.0,40,275466.0
EMP1855,34,Female,Master's,Data Science,Mid-Level,Austin,5,2,3.4,1,13.0,2.0,46,110675.57
EMP1856,31,Male,High School,Sales,Lead,Chicago,9,1,3.3,2,79.0,1.0,37,102612.7
EMP1857,37,Male,Bachelor's,Operations,Junior,Chicago,9,0,4.1,13,23.0,0.0,1,62396.66
EMP1858,27,Female,Bachelor's,Marketing,Junior,San Francisco,4,3,2.4,2,48.0,7.0,19,71689.66
EMP1859,32,Male,Bachelor's,Data Science,Junior,New York,3,2,3.0,11,115.0,7.0,37,83629.15
EMP1860,24,Male,Master's,Operations,Senior,San Francisco,6,2,3.9,13,31.0,0.0,35,129382.77
EMP1861,49,Female,Master's,Data Science,Senior,New York,8,0,3.6,10,74.0,6.0,30,192193.28
EMP1862,36,Female,Master's,Operations,Senior,San Francisco,0,1,3.0,15,108.0,4.0,17,98626.92
EMP1863,34,Female,Bachelor's,Engineering,Junior,New York,14,5,3.5,1,10.0,0.0,39,111371.09
EMP1864,38,Female,Bachelor's,Finance,Mid-Level,Seattle,5,6,2.8,14,59.0,4.0,49,92954.26
EMP1865,28,Female,Bachelor's,Product,Lead,San Francisco,8,0,3.3,10,67.0,3.0,26,175315.92
EMP1866,49,Male,Bachelor's,Product,Mid-Level,Remote,9,2,3.7,18,60.0,7.0,13,99982.11
EMP1867,59,Male,Bachelor's,Engineering,Lead,San Francisco,0,1,4.1,11,89.0,4.0,22,147352.15
EMP1868,34,Male,Master's,Engineering,Mid-Level,San Francisco,6,6,3.7,7,109.0,4.0,46,154931.03
EMP1869,38,Female,Master's,Engineering,Lead,San Francisco,14,4,4.2,15,4.0,0.0,23,262085.92
EMP1870,36,Male,High School,Operations,Senior,New York,13,10,2.2,3,35.0,6.0,44,97421.02
EMP1871,57,Male,Bachelor's,Data Science,Mid-Level,Remote,6,7,1.7,2,96.0,2.0,43,80019.48
EMP1872,49,Male,Bachelor's,Engineering,Mid-Level,New York,11,0,1.7,8,63.0,6.0,33,115426.44
EMP1873,36,Male,Bachelor's,Finance,Senior,Remote,12,3,4.0,8,77.0,3.0,27,117597.1
EMP1874,32,Male,Master's,Data Science,Manager,Remote,11,2,3.6,11,31.0,1.0,35,189713.91
EMP1875,52,Female,High School,Operations,Mid-Level,Austin,2,0,2.7,16,70.0,4.0,12,48854.03
EMP1876,25,Male,Bachelor's,Finance,Mid-Level,Austin,7,0,2.9,2,73.0,4.0,9,94418.75
EMP1877,56,Male,Bachelor's,HR,Manager,Seattle,5,0,,5,65.0,5.0,34,127076.74
EMP1878,55,Male,Master's,Finance,Senior,Chicago,8,4,2.7,7,9.0,4.0,14,118307.78
EMP1879,48,Female,Bachelor's,Sales,Mid-Level,Seattle,6,1,2.6,13,98.0,6.0,37,94096.52
EMP1880,31,Female,Bachelor's,Finance,Senior,New York,9,5,2.7,2,20.0,2.0,3,132310.12
EMP1881,51,Male,Bachelor's,Operations,Mid-Level,New York,3,2,2.7,3,39.0,1.0,44,75214.85
EMP1882,41,Female,Master's,Data Science,Senior,Chicago,6,3,3.2,9,41.0,6.0,44,142888.39
EMP1883,50,Male,PhD,HR,Mid-Level,Austin,8,1,4.4,10,71.0,,21,116154.13
EMP1884,50,Female,Bachelor's,Operations,Director,Remote,14,1,2.5,13,45.0,6.0,7,128459.93
EMP1885,44,Male,Master's,Engineering,Senior,New York,13,1,3.1,13,81.0,0.0,33,193555.76
EMP1886,42,Female,PhD,Marketing,Senior,Remote,13,0,3.5,5,72.0,3.0,35,128094.86
EMP1887,31,Female,PhD,Engineering,Senior,San Francisco,12,5,3.6,7,117.0,2.0,11,241385.96
EMP1888,33,Female,Master's,Engineering,Manager,Chicago,15,2,2.8,17,40.0,1.0,45,210253.98
EMP1889,51,Male,Master's,Operations,Lead,San Francisco,6,0,3.6,15,93.0,3.0,32,159042.96
EMP1890,54,Male,Bachelor's,Product,Senior,Chicago,7,5,3.5,5,3.0,0.0,22,115555.64
EMP1891,39,Female,Master's,Engineering,Lead,New York,7,0,2.9,7,98.0,3.0,42,197043.55
EMP1892,35,Male,Bachelor's,Marketing,Senior,Austin,7,1,2.3,2,13.0,5.0,19,94674.51
EMP1893,43,Female,Master's,Data Science,Senior,Boston,0,1,2.4,18,13.0,4.0,36,112770.84
EMP1894,42,Female,Bachelor's,Engineering,Junior,Chicago,9,0,3.7,10,52.0,4.0,37,80451.31
EMP1895,22,Female,Master's,Finance,Senior,Austin,4,3,4.2,1,111.0,2.0,11,135828.22
EMP1896,36,Male,Master's,Operations,Mid-Level,Remote,6,3,3.2,14,100.0,3.0,41,75916.07
EMP1897,57,Female,Bachelor's,HR,Manager,Seattle,0,1,4.2,19,83.0,6.0,13,94929.8
EMP1898,43,Female,Master's,Engineering,Mid-Level,Austin,8,0,3.2,16,28.0,4.0,28,115497.34
EMP1899,53,Female,Bachelor's,Sales,Director,San Francisco,1,0,,19,22.0,2.0,49,137975.44
EMP1900,54,Male,Master's,Data Science,Senior,Remote,10,0,3.1,6,119.0,2.0,15,153476.51
EMP1901,60,Male,Bachelor's,Finance,Senior,Austin,8,9,4.2,12,110.0,5.0,13,124855.24
EMP1902,44,Male,Bachelor's,Engineering,Senior,San Francisco,9,0,2.8,3,84.0,2.0,43,167085.29
EMP1903,23,Male,PhD,Operations,Junior,San Francisco,2,1,3.1,7,30.0,0.0,33,80942.97
EMP1904,23,Female,Bachelor's,Engineering,Mid-Level,Boston,5,6,4.0,3,95.0,6.0,8,119425.48
EMP1905,59,Female,Master's,Operations,Junior,New York,8,4,4.0,17,104.0,4.0,32,95698.23
EMP1906,50,Male,Bachelor's,Engineering,Senior,Remote,3,4,3.4,15,70.0,4.0,37,103051.87
EMP1907,24,Female,Bachelor's,Product,Mid-Level,New York,6,7,3.6,19,76.0,1.0,48,121616.26
EMP1908,60,Male,Bachelor's,Sales,Lead,Boston,8,1,3.9,19,60.0,0.0,4,126699.21
EMP1909,28,Male,Bachelor's,Sales,Mid-Level,Chicago,10,1,3.4,11,22.0,4.0,18,85657.82
EMP1910,57,Male,Bachelor's,Engineering,Junior,Austin,5,0,4.1,2,7.0,,23,78812.53
EMP1911,50,Male,High School,Sales,Mid-Level,Remote,1,0,3.7,7,75.0,4.0,29,50246.39
EMP1912,58,Female,Bachelor's,Data Science,Manager,Chicago,9,2,3.1,19,99.0,1.0,2,158006.4
EMP1913,57,Male,High School,Product,Lead,Austin,13,0,3.5,7,15.0,,13,135842.34
EMP1914,44,Female,PhD,Sales,Mid-Level,New York,19,3,2.9,10,25.0,3.0,16,150916.95
EMP1915,37,Male,PhD,Marketing,Senior,New York,19,0,2.5,12,28.0,3.0,8,170242.15
EMP1916,52,Female,Bachelor's,Operations,Junior,San Francisco,0,0,2.4,18,92.0,0.0,19,51204.19
EMP1917,55,Male,Master's,Data Science,Director,Seattle,7,3,3.1,6,5.0,2.0,32,256806.57
EMP1918,22,Male,Bachelor's,HR,Senior,New York,1,0,3.4,8,36.0,1.0,3,85886.56
EMP1919,39,Male,Master's,Marketing,Mid-Level,New York,6,3,4.5,5,32.0,7.0,49,122270.08
EMP1920,61,Male,Master's,Marketing,Senior,Chicago,20,16,3.5,3,94.0,1.0,32,135598.33
EMP1921,36,Male,PhD,Operations,Junior,Seattle,3,4,3.3,2,45.0,7.0,41,78157.45
EMP1922,38,Female,Bachelor's,Engineering,Director,Seattle,7,1,3.1,6,60.0,7.0,21,197853.11
EMP1923,31,Female,Master's,HR,Junior,New York,5,6,2.9,7,40.0,4.0,25,68725.46
EMP1924,41,Female,Bachelor's,Sales,Senior,New York,2,0,3.3,8,17.0,5.0,17,105830.78
EMP1925,27,Female,PhD,Data Science,Mid-Level,Remote,9,3,3.0,4,101.0,4.0,25,136272.66
EMP1926,29,Male,High School,Engineering,Lead,San Francisco,0,0,,12,110.0,5.0,33,118935.72
EMP1927,55,Male,Master's,HR,Lead,Remote,7,0,3.8,12,94.0,1.0,31,112037.88
EMP1928,53,Non-binary,Master's,Finance,Senior,Remote,8,9,2.6,17,15.0,,36,112360.82
EMP1929,25,Female,Master's,HR,Senior,Boston,7,1,3.0,19,103.0,3.0,23,109757.33
EMP1930,60,Female,Bachelor's,Engineering,Manager,New York,6,5,2.7,9,50.0,0.0,47,171410.03
EMP1931,41,Female,PhD,HR,Junior,Remote,16,1,3.3,12,36.0,6.0,44,82461.47
EMP1932,45,Male,Bachelor's,Finance,Mid-Level,Boston,0,1,3.8,17,13.0,5.0,25,80778.41
EMP1933,45,Male,Master's,Finance,Mid-Level,Austin,10,10,3.4,10,102.0,3.0,49,134439.85
EMP1934,47,Male,Bachelor's,HR,Director,San Francisco,10,1,3.0,19,67.0,0.0,44,182215.0
EMP1935,46,Male,Bachelor's,Operations,Mid-Level,San Francisco,9,2,3.9,11,29.0,2.0,48,111573.63
EMP1936,57,Male,Bachelor's,Data Science,Lead,New York,3,2,3.8,13,59.0,1.0,30,144151.85
EMP1937,28,Male,Bachelor's,Sales,Senior,Austin,10,8,3.2,4,52.0,2.0,13,103343.18
EMP1938,31,Female,Bachelor's,Data Science,Mid-Level,Austin,13,0,4.3,15,96.0,5.0,43,124609.6
EMP1939,33,Female,Bachelor's,Finance,Mid-Level,San Francisco,3,2,3.5,12,35.0,1.0,47,97471.45
EMP1940,22,Female,Bachelor's,Engineering,Mid-Level,Chicago,2,1,3.5,10,29.0,7.0,29,82988.42
EMP1941,46,Female,Master's,Engineering,Mid-Level,Chicago,1,0,2.4,7,63.0,4.0,16,86714.86
EMP1942,37,Male,Master's,Sales,Mid-Level,Seattle,9,0,2.0,2,13.0,,38,108273.01
EMP1943,26,Male,High School,Data Science,Junior,Remote,8,2,3.2,7,22.0,0.0,27,67596.19
EMP1944,40,Female,Bachelor's,Operations,Manager,New York,6,6,3.9,8,47.0,4.0,26,152241.3
EMP1945,25,Male,Bachelor's,Data Science,Director,Chicago,7,1,3.4,19,27.0,1.0,11,171093.43
EMP1946,27,Male,High School,Finance,Mid-Level,New York,5,2,3.9,6,6.0,6.0,47,101755.02
EMP1947,47,Male,Master's,Marketing,Mid-Level,Seattle,8,3,2.9,8,41.0,0.0,37,102329.62
EMP1948,60,Male,Master's,Engineering,Junior,Boston,7,1,3.3,4,9.0,0.0,3,97508.19
EMP1949,60,Male,Bachelor's,Sales,Senior,Remote,17,7,3.2,9,67.0,4.0,26,116121.06
EMP1950,30,Male,Bachelor's,Marketing,Manager,San Francisco,0,1,1.9,5,43.0,0.0,34,93119.65
EMP1951,35,Male,High School,Engineering,Junior,Remote,6,0,4.5,6,101.0,1.0,33,69797.05
EMP1952,30,Female,Master's,Engineering,Junior,New York,11,0,4.0,19,12.0,7.0,15,140585.26
EMP1953,36,Male,PhD,HR,Lead,Seattle,6,6,3.8,12,84.0,6.0,2,160856.61
EMP1954,58,Male,Bachelor's,Operations,Senior,New York,1,2,4.1,5,32.0,,28,101005.56
EMP1955,41,Male,Bachelor's,Product,Junior,Remote,8,1,2.9,5,103.0,5.0,20,74138.96
EMP1956,29,Male,Master's,Product,Senior,Austin,0,0,3.8,18,91.0,1.0,38,100946.86
EMP1957,53,Female,PhD,HR,Mid-Level,Seattle,11,1,2.9,6,86.0,4.0,44,112779.91
EMP1958,42,Female,Bachelor's,Marketing,Mid-Level,Remote,5,3,3.3,9,31.0,2.0,16,64030.51
EMP1959,40,Female,High School,HR,Lead,New York,5,2,2.0,11,47.0,1.0,46,78542.31
EMP1960,50,Male,High School,Data Science,Lead,New York,13,9,3.1,14,4.0,5.0,4,180250.47
EMP1961,52,Female,Bachelor's,Engineering,Mid-Level,Remote,2,3,2.1,2,60.0,1.0,8,66069.03
EMP1962,27,Female,Bachelor's,Marketing,Director,San Francisco,0,1,2.3,14,89.0,0.0,44,131940.58
EMP1963,25,Male,High School,Data Science,Mid-Level,New York,3,2,3.2,19,102.0,0.0,46,95658.26
EMP1964,50,Female,Bachelor's,Marketing,Lead,Chicago,18,1,2.7,10,89.0,1.0,20,114132.94
EMP1965,24,Male,High School,HR,Senior,Austin,2,3,3.4,5,2.0,4.0,26,60819.85
EMP1966,22,Female,Master's,HR,Manager,New York,4,1,4.4,4,23.0,2.0,32,148808.29
EMP1967,36,Female,Bachelor's,Engineering,Manager,San Francisco,12,1,2.8,7,116.0,0.0,13,215583.94
EMP1968,42,Male,High School,Sales,Junior,New York,3,0,3.0,13,97.0,5.0,5,60599.94
EMP1969,52,Female,Bachelor's,Sales,Manager,Chicago,3,2,3.7,10,33.0,6.0,44,100715.85
EMP1970,28,Male,Bachelor's,Engineering,Manager,Remote,8,2,2.7,10,83.0,0.0,42,143417.93
EMP1971,38,Male,PhD,Engineering,Lead,Remote,9,2,2.7,4,118.0,,13,177927.35
EMP1972,40,Non-binary,Bachelor's,Data Science,Mid-Level,Seattle,14,0,2.9,16,93.0,7.0,41,145799.21
EMP1973,60,Female,Bachelor's,Sales,Lead,New York,4,2,3.8,15,41.0,7.0,11,137880.9
EMP1974,24,Male,Master's,Finance,Manager,Remote,6,0,2.0,11,19.0,6.0,37,129918.53
EMP1975,51,Male,Bachelor's,Sales,Mid-Level,Austin,22,3,2.6,19,40.0,2.0,32,91936.81
EMP1976,56,Male,PhD,Product,Director,New York,0,1,4.3,3,81.0,6.0,45,243127.69
EMP1977,50,Male,Bachelor's,Sales,Junior,Remote,0,1,1.0,15,101.0,0.0,42,39814.36
EMP1978,35,Female,Bachelor's,Marketing,Junior,Boston,1,2,3.1,16,19.0,6.0,18,53804.92
EMP1979,56,Female,High School,Data Science,Senior,Boston,13,3,4.3,14,5.0,4.0,29,141179.97
EMP1980,49,Female,Bachelor's,Data Science,Senior,Seattle,5,3,4.5,5,56.0,5.0,15,140447.66
EMP1981,51,Male,Master's,Engineering,Senior,San Francisco,5,2,3.8,17,41.0,0.0,20,168117.87
EMP1982,47,Female,Master's,Data Science,Junior,San Francisco,3,0,4.0,18,24.0,,44,104405.5
EMP1983,28,Male,Bachelor's,Marketing,Director,Seattle,10,3,2.5,19,40.0,1.0,36,163336.03
EMP1984,60,Female,Bachelor's,Finance,Junior,San Francisco,1,1,2.6,1,40.0,7.0,5,74344.49
EMP1985,52,Female,Master's,Engineering,Junior,Chicago,5,1,4.4,9,2.0,4.0,40,86209.88
EMP1986,26,Female,PhD,Engineering,Junior,Boston,3,1,3.0,14,107.0,4.0,37,92493.7
EMP1987,56,Male,High School,Operations,Senior,Boston,0,1,1.9,11,42.0,1.0,33,54399.74
EMP1988,35,Male,Bachelor's,Finance,Manager,Chicago,5,0,3.5,2,45.0,6.0,18,139802.6
EMP1989,57,Male,Bachelor's,Marketing,Senior,Boston,7,1,3.1,5,56.0,5.0,19,104446.52
EMP1990,48,Female,Master's,Operations,Manager,Remote,4,5,3.3,15,82.0,3.0,32,119175.41
EMP1991,45,Male,High School,Operations,Junior,Seattle,6,4,1.5,12,73.0,2.0,42,48274.87
EMP1992,61,Male,Bachelor's,Engineering,Senior,San Francisco,6,0,1.3,14,50.0,7.0,22,126086.44
EMP1993,50,Male,Master's,HR,Senior,San Francisco,7,7,3.4,11,4.0,4.0,41,122327.94
EMP1994,43,Female,High School,Engineering,Senior,San Francisco,2,0,3.0,9,85.0,7.0,1,114560.81
EMP1995,29,Male,Bachelor's,Operations,Junior,New York,2,3,2.9,8,72.0,3.0,25,58779.54
EMP1996,36,Female,Bachelor's,Operations,Senior,San Francisco,8,2,,12,96.0,5.0,20,126101.0
EMP1997,26,Female,Bachelor's,Product,Senior,San Francisco,0,1,2.7,3,14.0,2.0,35,109654.58
EMP1998,25,Female,Bachelor's,Engineering,Lead,Chicago,6,3,3.0,15,87.0,4.0,45,132426.4
EMP1999,32,Male,Bachelor's,Engineering,Senior,Remote,14,0,2.9,8,93.0,0.0,6,116852.48
EMP2000,39,Male,Bachelor's,Sales,Junior,New York,7,0,3.8,7,99.0,4.0,6,88653.4
